                                                                    random  random    bkwd   record   stride
                    KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
2013-03-01T06:02:00 65536    2048  925624 1469017  2283251  2329517 2376031 1558045 2208674  3605059  2325122   995700   921614 2322568  2306626
2013-03-01T09:02:00 65536    2048  660033  919118  1624105  1697208 1767944 1009100 2567013  4366481  2416789   962306  1061895 2160059  2138215
2013-03-01T12:02:00 65536    2048  952958 1382179  2547269  2579346 2407180 1289115 2165538  4002193  2151689   955446   893177 2392160  2409501
2013-03-01T15:02:00 65536    2048  903684 1457389  2380517  2197128 2153948 1429200 1907393  3578263  2092589   969597  1005461 2312895  2377346
2013-03-01T18:03:00 65536    2048  925531 1433516  2488555  2531714 2454709 1521227 2401376  4608426  2512691  1044663  1061982 2440088  2544298
2013-03-01T21:02:00 65536    2048  926173 1507032  2418660  2612540 2512392 1681572 2208461  4422401  2379837   934304   957753 2295895  2159685
2013-03-02T00:03:00 65536    2048  911716 1491617  2280145  2311417 2235964 1493862 2373631  2983917  2113391  1010577  1066667 1559044  2180241
2013-03-02T03:03:00 65536    2048  820779 1201479  2509502  2391556 2293462 1565071 2330998  3905136  2231535   952087   931266 2361842  2378107
2013-03-02T06:02:00 65536    2048  954457 1560717  2279672  2517224 2557793 1583755 2529361  4081225  2028726   972847  1061039 2368558  2481859
2013-03-02T09:02:00 65536    2048  954626 1401781  2504906  2473618 2468864 1606432 2541640  4764509  2291149  1068039   992443 2207042  2382704
2013-03-02T12:03:00 65536    2048  850034 1168550  1695146  1987867 1914127 1261227 2185685  3997770  2341063   965782   976823 1867392  2290920
2013-03-02T15:03:00 65536    2048  934943 1330195  2020658  1981847 1858491 1245810 1749212  2850017  1894915   847857   983741 2247537  2265412
2013-03-02T18:03:00 65536    2048  948300 1595902  2374923  2411361 2383138 1651823 2553801  3494693  2385558   953888   940648 2550436  2322235
2013-03-02T21:03:00 65536    2048  783697 1391421  1479733  1484191 1307449  909400 1560230  2553516  1848840   768760   708054 1605175  1812344
2013-03-03T00:03:00 65536    2048  939664 1420309  2508838  2434943 2406759 1591181 2399804  3943683  2391036  1020141   911030 2414814  2476604
2013-03-03T03:02:00 65536    2048  923550 1411049  1828778  1867760 1922373 1257045 2446560  4618181  2579855  1126281  1030053 2426625  2420620
2013-03-03T06:02:00 65536    2048  950513 1538546  2490810  2168049 2373979 1580014 2500053  4608735  2426625  1004414  1112515 2448848  2437362
2013-03-03T09:02:00 65536    2048  456719 1493221  2280145  2158058 1871868 1323209 2205183  3173493  1870696   833982  1004645 2206227  2411192
2013-03-03T12:02:00 65536    2048  904841 1463542  2299602  2292333 1953092 1251044 2268310  3466574  2266495   937769   920617 2332660  2387029
2013-03-03T15:02:00 65536    2048  963808 1536276  2384875  2224420 1775894 1168411 2322568  3276302  2133618   953153  1086418 1862722  2093609
2013-03-03T18:02:00 65536    2048  865711 1139892  2040609  2210983 1820699 1433860 2052617  3461249  1935380   802242   941827 2200082  2075101
2013-03-03T21:02:00 65536    2048  902935 1329223  2488465  2375518 2401292 1600231 2286499  3952984  2375354  1007503  1043648 2524019  2368742
2013-03-04T00:02:00 65536    2048  948283 1408887  2513656  2470639 2510855 1582606 2408087  4601945  2293711   856758   996050 1343529  1592693
2013-02-18T09:03:00 65536    4096  836097 1194343  1573456  1721679 1694530 1196282  801683  1497288  1610111   901298   441507 1655573  1615695
2013-02-18T12:02:00 65536    4096  581781 1051943  1569952  1711527 1538434 1289726 1541912  1484728  1595096   985904   921071 1609668  1620371
2013-02-18T15:03:00 65536    4096  818199 1163470  1553572  1533576 1706798 1146715 1695314  1479032  1648247   961630   871397 1711751  1606347
2013-02-18T18:03:00 65536    4096  853854 1261736  1604509  1736888 1653651 1257816 1699674  1539407  1552212   943301   979423 1651694  1568482
2013-02-18T21:02:00 65536    4096  628111 1057801  1286762  1311823 1291708 1160832 1177939  1130478  1397626   857843   795793 1135100  1229131
2013-02-19T00:02:00 65536    4096  743174  949754  1182571  1353299 1413815 1133901 1508512  1219317  1475737   764901   860990 1505571  1400824
2013-02-19T03:02:00 65536    4096  761285 1196651  1250088   775464 1515950 1185652 1686721  1559229  1719923  1024208   955572 1553545  1726546
2013-02-19T06:02:00 65536    4096  847816 1200975  1337632  1291732 1330143 1052447 1665121  1489927  1612321   957486   994778 1577502  1613040
2013-02-19T09:03:00 65536    4096  748281 1227331  1751039  1619092 1671795 1333738 1647664  1565749  1734948   977872   858194 1636559  1735682
2013-02-19T12:02:00 65536    4096  854824 1235646  1689894  1717269 1664959 1279300 1529216  1463636  1803355   971826   969580 1679291  1586946
2013-02-19T15:03:00 65536    4096  836087 1237604  1696768  1605953 1637290 1276733 1714613  1476767  1789373   978628   952060 1707562  1620811
2013-02-19T18:02:00 65536    4096  879998 1147338  1656871  1713224 1581395 1303629 1470636  1543435  1701663  1062638   992203 1663388  1630366
2013-02-19T21:02:00 65536    4096  835107 1238234  1508695  1645760 1626729 1181961 1614622  1586873  1812188   946093   945807 1713897  1642662
2013-02-20T00:03:00 65536    4096  740569 1094913  1651743  1716819 1631295 1202099 1682395  1596421  1738217   974904   883983 1612756  1539916
2013-02-20T03:03:00 65536    4096  761116 1204016  1644854  1719515 1672863 1292546 1635858  1470274  1641554  1003538   865343 1650077  1626123
2013-02-20T06:02:00 65536    4096  848198 1200225  1641436  1635245 1724001 1257183 1624719  1451670  1672476   956393   933308 1598826  1626238
2013-02-20T09:03:00 65536    4096  835983 1091904  1517984  1448633 1491455 1136437 1647832  1493189  1324631   895753   938938 1562615  1434578
2013-02-20T12:03:00 65536    4096  799482 1233384  1553537  1613352 1596291 1324088 1706046  1576217  1832094   962690  1007643 1425191  1481040
2013-02-20T15:03:00 65536    4096  770206 1232062  1736054  1658760 1642800 1342703 1560486  1515808   757755   998326   927038 1714977  1435058
2013-02-20T18:03:00 65536    4096  889927 1255885  1691870  1548470 1669997 1251140 1688586  1562571  1859975   962390   976590 1676413  1628386
2013-02-20T21:03:00 65536    4096  848768 1216355  1537719  1728587 1640290 1216178 1736471  1483382  1797224   904629   947394 1593035  1674575
2013-02-21T00:03:00 65536    4096  825016 1209015  1755535  1680924 1729871 1174376 1322438  1220113  1382937   806228   823533  947009  1383898
2013-02-21T03:03:00 65536    4096  863896 1196459  1741499  1681490 1698530 1272489 1568670  1332193  1334282  1002600  1014003 1583828  1538951
2013-02-21T06:03:00 65536    4096  837297 1210271  1613475  1660614 1681881 1332193 1633341  1574060  1474874   905142   974862 1621662  1544164
2013-02-21T09:03:00 65536    4096  688996 1261447  1674361  1695010 1587212 1294256 1706226  1444864  1874919   995260   925207 1687808  1695366
2013-02-21T12:03:00 65536    4096  754910 1086762  1618778  1575504 1482310 1220975 1579142  1220205  1347646   875750   734394 1018746  1218118
2013-02-21T15:04:00 65536    4096  860141 1191868  1728228  1556413 1717076 1232388 1693444  1559380  1820494   999923   961038 1537289  1522997
2013-02-21T18:04:00 65536    4096  830484 1209036  1693131  1615619 1662502 1215317 1507197  1573943  1787919   957176   845419 1682570  1611962
2013-02-21T21:03:00 65536    4096  748966  928087  1286124  1356712 1492548 1238842 1591144  1443718  1545405   874082   878381 1272177  1258778
2013-02-22T00:04:00 65536    4096  785812 1157167  1694707  1719837 1745624 1242836 1508446  1580631  1877596   918989   962819 1573267  1700463
2013-02-22T03:04:00 65536    4096  827788 1247189  1656751  1369413 1672008 1156855 1636433  1441779  1735408  1009315  1008571 1615932  1644775
2013-02-22T06:03:00 65536    4096  769281 1172883  1644608  1570059 1446072 1301198 1718697  1563362  1627336   996231   960514 1720106  1621776
2013-02-22T09:03:00 65536    4096  839086 1161681  1607099  1566382 1536130 1307474 1668011  1080045  1337717   801125   970100 1669713  1652359
2013-02-22T12:04:00 65536    4096  877148 1265320  1706089  1632487 1694321 1221800 1627326  1539847  1735868   980754   974872 1622494  1746500
2013-02-22T15:03:00 65536    4096  871406 1271630  1718708  1635216 1603994 1284063 1386418  1404417  1532618   879325   944935 1605568  1719880
2013-02-22T18:03:00 65536    4096  858599 1102555  1696643  1603442 1713993 1318234 1652031  1400760  1756904   969580   977681 1575693  1615182
2013-02-22T21:03:00 65536    4096  845864 1189572  1673199  1627056 1619884 1316170 1667970  1570095  1704406  1010871   931253 1529429  1552808
2013-02-23T00:03:00 65536    4096  850728  952905  1695973  1625152 1671754 1233229 1652905  1517456  1779124   964119   964416 1601649  1707021
2013-02-23T03:03:00 65536    4096  861011 1287039  1497696  1710856 1604697 1230468 1575504  1473411  1783777   968764   954262 1688119  1643703
2013-02-23T06:04:00 65536    4096  709701 1227978  1539847  1727772 1450391 1338590 1215113  1519814  1749346   960866   994267 1661036  1689769
2013-02-23T09:03:00 65536    4096  848572 1234525  1714709  1534835 1551292 1206261 1599728  1604154  1749724   911299   964416 1681222  1579941
2013-02-23T12:04:00 65536    4096  686989  949263  1694655  1492945 1694749 1233112 1585445  1520621  1600073   934479   963764 1653402  1716680
2013-02-23T15:04:00 65536    4096  863826 1219934  1678051  1561417 1677529 1254160 1692516  1581732  1698257   955931   922833 1603948  1687497
2013-02-23T18:04:00 65536    4096  867279  979419  1569494  1615904 1688939 1254704 1638081  1534835  1760629   975762   986021 1701305  1632312
2013-02-23T21:04:00 65536    4096  867958 1185509  1628512  1534081 1691547 1335858 1699370  1485980  1803568   886949   962677 1610734  1554310
2013-02-24T00:04:00 65536    4096  835726 1193586  1626921  1731287 1727946 1252765 1718880  1517775  1736372   974468   972661 1651823  1725083
2013-02-24T03:04:00 65536    4096  835513 1261013  1547737  1616255 1676066 1333143 1541946  1400853  1664244   762541   856387 1274076  1216786
2013-02-24T06:04:00 65536    4096  693929 1257235  1546570  1641191 1627451 1243286 1469119  1220595  1484327   936226   895864 1700158  1731832
2013-02-24T09:04:00 65536    4096  849485 1217373  1676199  1690954 1646914 1192757 1637495  1491253  1774507   932548   976601 1428176  1389241
2013-02-24T12:04:00 65536    4096  796055 1143495  1592684  1706311 1313264 1056930 1629323  1488708  1826894   991466   975686 1653701  1674351
2013-02-24T15:03:00 65536    4096  796653 1254206  1712733  1711527 1729729 1148387 1743863  1601406  1741686   932855   961095 1609508  1729598
2013-02-24T18:03:00 65536    4096  797885 1038376  1692349  1597302 1675208 1231764 1494276  1563246  1775229   941950   911121 1586360  1688026
2013-02-24T21:04:00 65536    4096  807669 1207459  1428517  1397143 1448152 1107365 1593155  1515841  1861083  1002600   915180 1679127  1597850
2013-02-25T00:03:00 65536    4096  808667 1161386  1753284  1594633 1677959 1191041 1725310  1374150  1797282   961189   974423 1540676  1702770
2013-02-25T03:03:00 65536    4096  825006 1150984  1622858  1673841 1706364 1213515 1400496  1498243  1751173   924264  1005182 1571190  1522010
2013-02-25T06:03:00 65536    4096  853277 1259095  1677007  1743166 1595633 1315269 1540106  1428324  1557560   954779   941298 1564928  1642014
2013-02-25T09:03:00 65536    4096  846880 1212284  1597311  1702274 1678819 1263412 1704755  1558045  1710313   899761   955918 1705602  1581805
2013-02-25T12:04:00 65536    4096  826919 1193886  1647792  1678902 1595365 1290786 1623865  1478094  1658130   973516   944607 1651197  1658290
2013-02-25T15:03:00 65536    4096  719304 1191671  1570248  1573538 1677651 1251374 1705379  1462693  1819072   935548   968265 1702548  1541765
2013-02-25T18:04:00 65536    4096  838357 1136771  1628714  1508794 1491075  971609 1240150  1294976  1147884   815925   956759 1653154  1676577
2013-02-25T21:04:00 65536    4096  858983 1152644  1452476  1707244 1675606 1258565 1466791  1019698  1223758   781343  1006573 1673719  1575269
2013-02-26T00:04:00 65536    4096  804026  981840  1515290  1400610 1422161 1145716 1663982  1537358  1735824   920140   984527 1710282  1679117
2013-02-26T03:04:00 65536    4096  791000 1277130  1702728  1677570 1662975 1285594 1442665  1484528  1743111   982458   944283 1652190  1700063
2013-02-26T06:03:00 65536    4096  870749 1147299  1715865  1681315 1659892 1251140 1528570  1468531  1800838   963990   806030 1756522  1655324
2013-02-26T09:04:00 65536    4096  840258 1248685  1672995  1685077 1684302 1208590 1635410  1458882  1760911   986555   934838 1692777  1690559
2013-02-26T12:04:00 65536    4096  816934 1245319  1589102  1600036 1512696 1213498 1743023  1580359  1718257   974803   960897 1566266  1712914
2013-02-26T15:04:00 65536    4096  802516 1211520  1664909  1680195 1707116 1292704 1638032  1520596  1784749   968634   972981 1620935  1610422
2013-02-26T18:04:00 65536    4096  710462  998579  1381394  1385712 1418528 1093359 1297200  1409863  1467935   854401   843114 1372366  1531755
2013-02-26T21:04:00 65536    4096  821561 1193451  1616255  1574511 1717763 1304824 1705909  1493935  1807446   977260   950290 1697470  1642790
2013-02-27T00:03:00 65536    4096  803885 1126263  1524205  1605325 1575648 1075136 1383842  1210735  1438264   844796   798887 1673036  1713320
2013-02-27T03:04:00 65536    4096  839473 1044798  1670687  1720559 1766944 1224216 1626363  1485876  1765378   955071   983344 1715962  1593386
2013-02-27T06:04:00 65536    4096  848920 1156733  1630328  1660143 1675770 1260694 1618654  1495952  1720699   827464   976691 1576407  1697261
2013-02-27T09:05:00 65536    4096  866546 1223556  1632245  1643497 1549534 1311454 1617254  1574899  1792805   972431   965382 1526863  1633661
2013-02-27T12:04:00 65536    4096  801162 1203157  1650989  1393764 1717130 1176800 1724412  1471361  1722089   959910   952420 1566534  1734630
2013-02-27T15:04:00 65536    4096  854736 1159373  1549604  1679599 1607258 1280951 1674524  1551844  1707328   988940   952724 1488072  1511964
2013-02-27T18:04:00 65536    4096  826256 1195803  1690289  1491730 1700379 1241943 1338538  1298285  1331703   761091   850278 1676751  1536954
2013-02-27T21:04:00 65536    4096  678932  897569  1188276  1184993 1429416  859939  935306   985106  1312687   715029   851126 1144233  1249043
2013-02-28T00:04:00 65536    4096  854247 1125622  1669622  1611924 1651981 1301789 1705866  1558593  1745812   977566   998384 1637827  1652736
2013-02-28T03:03:00 65536    4096  829127 1196240  1691943  1566721 1656661 1288046 1570966  1476062  1676587   959756  1002937 1696726  1650533
2013-02-28T06:04:00 65536    4096  766764 1031155  1172483  1039842 1099785 1263877 1285979  1255409  1057866   717236   831842 1066369  1094804
2013-02-28T09:04:00 65536    4096  841609 1266713  1572736  1615258 1659812 1009968 1354526  1255506  1809635   983256   929273 1367328  1531755
2013-02-28T12:04:00 65536    4096  865883 1220839  1718472  1542422 1654159 1266789 1614347  1507892  1744738   966991   943003 1620257  1670728
2013-02-28T15:03:00 65536    4096  804052  988329  1362442  1384190 1388007 1083348 1526083  1391837  1541877   952057   911475 1708984  1655533
2013-02-28T18:03:00 65536    4096  836441  940976  1703604  1587936 1691246 1276484 1538150  1513463  1761904   965253   954305 1367988  1322464
2013-02-28T21:04:00 65536    4096  830294 1178707  1494715  1646509 1459145 1125700 1632855  1516226  1720516   905317   992848 1369699  1525939
2013-03-01T00:04:00 65536    4096  732400 1160871  1598900  1631547 1695010 1266544 1549316  1472259  1645100  1000582   802587 1427768  1396852
2013-03-01T03:00:00 65536    4096  829780 1181722  1183345  1340862 1325301 1055178 1528859  1476141  1721334   964558   966594 1589139  1581969
2013-03-01T06:02:00 65536    4096  830452 1154901  1605447  1508868 1434863 1152905 1679076  1488507  1784946   942625   644784 1401060  1427115
